CUSTOMER_NAME,CUID,CUSTOMER_REF,ACCOUNT_NO,SERVICE_TYPE,COPF_ID,ORDER_TYPE ,OLD_COPF_ID,OPPORTUNITY_ID,SERVICE_ID,VIZNET_CIRCUIT_ID,COMMISSION_DATE ,TERMINATION_DATE ,CIRCUIT_SPEED,ACTION_TYPE,CURRENT ORDER STATUS,CIRCUIT STATUS,BSO_PROVIDER,BSO_ARRANGED_BY,INTERFACE,UNFR,BILLING_TYPE,SALES_PERSON_NAME,CONTACT PERSON,PHONE NO,EMAIL ID,PINCODE,CUSTOMER_ A_END,CUSTOMER_B_END,A_END_ ADDRESS,B_END_ADDRESS,COPF_VETTING_DATE,OPPORTUNITY_DATE,RFS DATE,CREATED BY,PSR Number,PSR Type,TASK_NUMBER,TASK_STATUS,ITEM_STAGE,ITEM_SUB_STAGE,ITEM_SUB_STAGE_DESCRIPTION,TASK READY DATE,ACTUAL_RELEASE_DATE,TASK READY DATE(New),ACTUAL_COMPLETION_DATE,WORK_QUEUE_ID,GROUP_NAME,PROGRAM MANAGER(M6),PROGRAM_MANAGER(POS),GINVOICE_DATE,ORDER_BOOKING_DATE,ORDER_BOOKING_DATE - OPPORTUNITY_DATE,GINVOICE_DATE-OPPORTUNITY_DATE,INVOICE_NUM,INVOICE_DATE,CURRENCY_CODE,OTC,ARC,MRC,Total _Order_Value,End MUX Node IP,End MUX Node Name,Jeopardy,Note,Task Status Accept,PSR_GENERATION_DATE,Last Mile Provider,B End Bso,Remarks,TAT,OLD_COPF(Latest),Customer Segment,SECS_ID,Tiger ID,International Crammer ID,NNI Identifier,DMS ID,Legal_Entity,Identifier(Partial Component ),LBT Number,TIN Number,IZO Private,Cloud Customer Ref number,Cloud Provider,Cloud Type,Parent Id,Parent Service Name,COPF_ID,Bifurcation Flag
29038,117271,29038_ENT_TNL*001,INT001819,GVPN,432206,E2E,249276,926661,S_044LOND623008596845,,20-Aug-2013,18-May-2016,20 Mbps,TERMINATE,Termination In Progress,Termination In Progress,,VSNL,"100-Base-TX,Fast Ethernet",,Billable,,International Contact,9999999999/9999999999,a@a.com,999999,London,London,London London ,"VSNL Telehouse (North) Teleglobe Suite Coriander Avenue 5th Floor, Telehouse (North)",,26-Mar-2016,18-May-2016,SDPUNE,2294980,SERVICE,25953497,Ready,Provisioning,TERMAP,Termination Of Mapping,26-Mar-2016 11:27:46 . AM,26-Mar-2016 11:31:37 . AM,26-Mar-2016 06:01:36 . AM,,AUTOTEST,AUTO_USER,Tina Chaterjee,Tina Chaterjee,,,,,TNL0316001051,07-Mar-2016,EUR,5668.55,25418.15,1645.8,25418.15,,,,,NEW,26-Mar-2016 04:57:45 . PM,,,,39 Day : 0 Hr,,Enterprise,29038,692715,H41_L96_NP1(692715),No,4d00272e8009c4f6,Tata Communications (Netherlands) B.V.,NA,,,No,,,,,,432206,Non-Portal Order
29038,117271,29038_SP_TNL*001,INT003477,GVPN,422642,E2E,297740,912100,S_044LOND623009970888,,29-Apr-2014,21-Mar-2016,200 Mbps,TERMINATE,Termination In Progress,Termination In Progress,,VSNL,"1000-Base-LX,1000-base-LX",,Billable,,International Contact,9999999999/9999999999,a@a.com,999999,London,London,London London ,"London Telehouse West,Coriander Avenue,London,E142AA,UK  ",,03-Feb-2016,21-Mar-2016,SDPUNE,2226252,SERVICE,24846637,Ready,Provisioning,TERMAP,Termination Of Mapping,03-Feb-2016 03:57:06 . PM,03-Feb-2016 08:59:21 . PM,03-Feb-2016 03:29:20 . PM,,SDNOC,VSD TEAM,,Tina Chaterjee,17-Mar-2016,,,43,TNL0216001021,04-Feb-2016,EUR,3618,33258,2470,33258,,,,Changing PRJMENT task workqueue from STINCHAT to AUTOCOMP for Commission/termination task already completed in absence of COMVALID or CMTRMVAL so that PRJMENT task can be autocompleted by system,NEW,17-Mar-2016 07:07:54 . PM,,,,35 Day : 0 Hr,,Wholesale,29038,00727840,L96_Y97_NP2(727840),No,4d00272e8009a432,Tata Communications (Netherlands) B.V.,NA,,,No,,,,,,422642,Non-Portal Order
29038,117271,29038_SP_TNL*001,INT003477,GVPN,429754,E2E,297740;312686,923275,S_044LOND623009970864,,06-Jul-2014,03-May-2016,200 Mbps,TERMINATE,Termination In Progress,Termination In Progress,,VSNL,"1000-Base-LX,1000-base-LX",,Billable,,International Contact,9999999999/9999999999,a@a.com,999999,London,London,London London ,"London Telehouse West,Coriander Avenue,London,E142AA,UK  ",,11-Mar-2016,03-May-2016,SDPUNE,2276662,SERVICE,25615936,Ready,Provisioning,TERMAP,Termination Of Mapping,11-Mar-2016 01:05:31 . PM,11-Mar-2016 01:12:52 . PM,11-Mar-2016 07:42:48 . AM,,SDNOC,VSD TEAM,,Tina Chaterjee,18-Mar-2016,,,07,TNL0216001021,04-Feb-2016,EUR,3618,47346,3644,47346,,,,Changing PRJMENT task workqueue from STINCHAT to AUTOCOMP for Commission/termination task already completed in absence of COMVALID or CMTRMVAL so that PRJMENT task can be autocompleted by system,NEW,18-Mar-2016 05:54:12 . PM,,,,39 Day : 0 Hr,,Wholesale,29038,736363,L96_Y97_NP1(727839),No,4d00272e8009bb90,Tata Communications (Netherlands) B.V.,NA,,,No,,,,,,429754,Non-Portal Order
29187,116557,29187_ENT_TDU*001,INT000347,GVPN,427682,E2E,77P030412,920473,S_732282768,V_732282768,20-Aug-2012,31-Mar-2016,100 Mbps,TERMINATE,Termination In Progress,Termination In Progress,,VSNL,Gig Ethernet,No,Billable,,International Contact,9999999999/9999999999,a@a.com,999999,Moscow,MOSCOW,Moscow Moscow ,11th Floor Block 1 Room 11298(11295) Row1 place 1-4.  ,,01-Mar-2016,31-Mar-2016,SDPUNE,2261974,SERVICE,25370075,Ready,Provisioning,TERMAP,Termination Of Mapping,01-Mar-2016 04:15:07 . PM,01-Mar-2016 04:20:23 . PM,01-Mar-2016 10:50:22 . AM,,AUTOTEST,AUTO_USER,Tina Chaterjee,Tina Chaterjee,,,,,TDU0316002291,02-Mar-2016,USD,0,46296,3858,46296,,,,,NEW,01-Mar-2016 09:45:06 . PM,,,,23 Day : 0 Hr,77P030412,Enterprise,29187,630639,1M9_2RZ_NP1,No,4d00272e8009b4a5,Tata Communications Deutschland GmbH,NA,,,No,,,,,,427682,Non-Portal Order
29258,106447,29258_ENT_TAU*001,INT000203,GVPN,430023,E2E,80P071212,923647,S_1021232297640,V_1021232297640,15-Feb-2013,04-Apr-2016,1.5 Mbps,TERMINATE,Termination In Progress,Termination In Progress,,VSNL,Fast Ethernet,No,Billable,,International Contact,9999999999/9999999999,a@a.com,999999,New York,New York,New York New York ,111 8th Avenue Suite 734 ,,12-Mar-2016,04-Apr-2016,SDPUNE,2278491,SERVICE,25649233,Ready,Provisioning,TERMAP,Termination Of Mapping,12-Mar-2016 01:39:39 . PM,12-Mar-2016 01:44:17 . PM,12-Mar-2016 08:14:16 . AM,,AUTOTEST,AUTO_USER,Tina Chaterjee,Tina Chaterjee,,,,,TAU0316001641,05-Mar-2016,AUD,0,9540,795,9540,,,,,NEW,12-Mar-2016 07:09:38 . PM,,,,17 Day : 0 Hr,80P071212,Enterprise,29258,667172, HR8X-N99X NP1,No,4d00272e8009bc56,Tata Communications (Australia) Pty Limited,NA,,,No,,,,,,430023,Non-Portal Order
30265,127736,30265_SP_TUK*002,NB126610LR,IPL,414664,E2E,,901642,S_044LOND002014082868,,,,STM16 Mbps,NEW,Under Provisioning,Commissioning In Progress(New-Order),,,,,SGRF Billable,,International Contact,9999999999,a@a.com,999999,London,Dhaka,London London ,Dhaka Dhaka ,,16-Dec-2015,15-Jan-2016,SDPUNE,2177499,SERVICE,24081604,Ready,Provisioning,HDCKTMAP,HOLDING CKTMAP,16-Dec-2015 01:12:26 . PM,20-Jan-2016 08:07:12 . PM,20-Jan-2016 02:36:57 . PM,,AUTOTEST,AUTO_USER,Maulik Vyas,Maulik Vyas,,,,,,,INR,0,0,0,0,,,,"Please configure. Jobs assigned to site ops & NOC

Please configure this order till Bangaon ECI- BANGAON_XDM2K_01. Currently there are only 14xSTM-1 available in NNI-2 interconnect. Need to migrate the 2xSTM-1(27F-MLV-NP7 & 27F-CFO-NP2) from this NNI-2 to NNI-1 after the disconnection of STM-4 circuit(attached mail for reference). 

Order - 807463 // 27FX-F8HX NP1

M6 id: 044LOND002014082868


Dependency: 

Please find below EOR & IOR for inter-equipment tie,
EOR_309032	Insert 2x2.5G SFP in 1-3-3 & 1-4-3 of BANGAON_OSN7500_01

IOR_309052	BAGA/LCSN/VSN/IND-BAGA/LCSN/VSN/IND 16Sxxx0032	BANGAON_OSN7500_01(1-3-3)--------(1-5-3)BANGAON_XDM2K_01
IOR_309053	BAGA/LCSN/VSN/IND-BAGA/LCSN/VSN/IND 16Sxxx0033	BANGAON_OSN7500_01(1-4-3)--------(i8-1)BANGAON_XDM2K_01
",NEW,21-Jan-2016 01:36:02 . AM,,,,1 Day : 0 Hr,,Wholesale,30265,00807463,,,4d00272e80098131,Tata Communications (UK) Limited,NA,,,,,,,,,414664,Non-Portal Order
30304,125009,30304_SP_TUK*001,NB107348LR,IPL,364489,E2E,,836914,S_044LOND002011922847,,,,STM1 Mbps,NEW,Under Provisioning,Commissioning In Progress(New-Order),,,,,SGRF Billable,,,,,,London,Cape Town,London London ,Cape Town Cape Town ,,19-Mar-2015,31-Mar-2015,SDPUNE,1886040,SERVICE,19925984,Ready,Provisioning,HDCKTMAP,HOLDING CKTMAP,19-Mar-2015 05:04:09 . PM,06-Aug-2015 06:42:16 . PM,06-Aug-2015 01:12:06 . PM,,AUTOTEST,AUTO_USER,Kavin Domadia,Kavin Domadia,,,,,,,INR,0,0,0,0,,,,80C-80L-VB4	SZ5/TATA-YZT/NTL VC4S028	SZ5-YZF VC4-64C 006/#  61-61 	xxxx/xxxx/VSN/ZAF-xxxx/xxxx/VSN/PRT VC4Sxx0070,NEW,07-Aug-2015 12:11:28 . AM,,,,1 Day : 0 Hr,,Wholesale,30304,762136,,,4d00272e8008d19e ,Tata Communications (UK) Limited,NA,,,,,,,,,364489,Non-Portal Order
30304,125009,30304_SP_TUK*001,NB107375LR,IPL,364521,E2E,,836949,S_044LOND002011923409,,,,STM1 Mbps,NEW,Under Provisioning,Commissioning In Progress(New-Order),,,,,SGRF Billable,,,,,,London,Cape Town,London London ,Cape Town Cape Town ,,19-Mar-2015,31-Mar-2015,SDPUNE,1886125,SERVICE,19927365,Ready,Provisioning,CKTMAP,Circuit Mapping,19-Mar-2015 05:30:16 . PM,08-May-2015 05:16:39 . PM,08-May-2015 11:46:38 . AM,,AUTOTEST,AUTO_USER,Kavin Domadia,Kavin Domadia,,,,,,,INR,0,0,0,0,,,,"044LOND002011923409	80C-80L-VB4	SZ5/TATA-YZT/NTL VC4S051	SZ5-YZF VC4-64C 012/#  60-60 	xxxx/xxxx/VSN/ZAF-xxxx/xxxx/VSN/PRT VC4Sxx0115
",NEW,08-May-2015 10:45:15 . PM,,,,1 Day : 0 Hr,,Wholesale,30304,762136,,,4d00272e8008d19e ,Tata Communications (UK) Limited,NA,,,,,,,,,364521,Non-Portal Order
30316,103783,30316_ENT_TUK*001,INT000282,GVPN,415105,E2E,,230829,S_44002031195580,V_44002031195580,10-Nov-2009,,,NEW,Commissioned-Active,Active(New-Order),,,"DS3,OPTICAL",,Billable,"SuperUser, Mr. Production",International Contact,9999999999/9999999999,a@a.com,999999,Ajax,AJAX,AJAX AJAX ,Stratford TEC  78-102  The Broadway  ,,,17-Jan-2016,SDMUMB,2180277,COMPONENT,24122360,Ready,,FIBEREXT,Fiber Extension,18-Dec-2015 04:07:41 . PM,05-Jan-2016 03:27:16 . PM,14-Mar-2016 07:28:08 . AM,,SDNOC,VSD TEAM,,,23-Mar-2016,,,,TUK0216015148,01-Feb-2016,USD,0,14976,1248,14976,,,,,NEW,12-Mar-2016 09:54:48 . PM,,,,1 Day : 0 Hr,,Enterprise,30316,402869, 7SUL97NP1,No,,Tata Communications (UK) Limited,NA,,,,,,,,,92P111109,Non-Portal Order
31813,105140,31813_ENT_TUK*001,NB042716,ILL,424099,E2E,13P010413,914308,S_79189304752,V_79189304752,22-Jul-2013,12-Apr-2016,2 Mbps,TERMINATE,Termination In Progress,Termination In Progress,MAN,VSNL,ETHERNET,No,Non-Billable,,INTERNATIONAL CONTACT,9999999999,A@A.COM,999999,Ahmedabad,Ahmedabad,1st FloorKalashIIBehind Navarangpura Opp Ganesh PlazaNavrang Six Rd Naranpura ,"Broadway Business Center  701, Broadway Business Center, Ellisbridge,Law Garden Ahmedabad Ahmedabad  India 380006 ",,10-Feb-2016,12-Apr-2016,SDPUNE,2236956,SERVICE,25017692,Ready,Provisioning,TERMAP,Termination Of Mapping,10-Feb-2016 10:31:15 . PM,10-Feb-2016 10:35:18 . PM,10-Feb-2016 05:05:17 . PM,,AUTOTEST,AUTO_USER,Supriya Kamble,Supriya Kamble,,,,,,,INR,0,0,0,0,Not Available,,,,NEW,11-Feb-2016 04:01:13 . AM,MAN,MAN,,46 Day : 0 Hr,13P010413,Enterprise,31813,Not Avail,Not Applicable,,4d00272e8009aa63,Tata Communications (UK) Limited,NA,,,,,,,,,424099,Non-Portal Order
31813,105140,31813_ENT_TUK*001,INT002189,GVPN,430682,E2E,105P300313,924563,S_3632304701,V_3632304701,13-Sep-2013,01-May-2016,50 Mbps,TERMINATE,Termination In Progress,Termination In Progress,,VSNL,Gig Optical,No,Billable,,INTERNATIONAL CONTACT,9999999999,A@A.COM,999999,Budapest,BUDAPEST,Studium Office 40915 Czuczor utca 2 Budapest  Hungary 1093  ,"c/o DATAPLEX, Asztalos Sndor u. 13. H-1087 Budapest ",,16-Mar-2016,01-May-2016,SDPUNE,2281959,SERVICE,25704688,Ready,Provisioning,TERMAP,Termination Of Mapping,16-Mar-2016 03:20:14 . PM,16-Mar-2016 03:29:44 . PM,16-Mar-2016 09:59:39 . AM,,AUTOTEST,AUTO_USER,Tina Chaterjee,Tina Chaterjee,,,,,TUK0316015850,16-Mar-2016,EUR,0,42991.92,3582.66,42991.92,,,,,NEW,16-Mar-2016 08:50:11 . PM,,,,34 Day : 0 Hr,105P300313,Enterprise,31813,682055,EHB_I16_NP1,Not Avail,4d00272e8009bea6,Tata Communications (UK) Limited,NA,,,,,,,,,430682,Non-Portal Order
31813,105140,31813_ENT_TUK*001,NB042590,GVPN,430666,E2E,106P300313,924533,S_3632304702,V_3632304702,13-Sep-2013,01-May-2016,50 Mbps,TERMINATE,Termination In Progress,Termination In Progress,,VSNL,Fast Ethernet,No,Non-Billable - Complimentary Types,,INTERNATIONAL CONTACT,9999999999,A@A.COM,999999,Budapest,BUDAPEST,Studium Office 40915 Czuczor utca 2 Budapest  Hungary 1093  ,"c/o DATAPLEX, Asztalos Sndor u. 13. H-1087 Budapest ",,16-Mar-2016,01-May-2016,SDPUNE,2281903,SERVICE,25703763,Ready,Provisioning,TERMAP,Termination Of Mapping,16-Mar-2016 02:55:47 . PM,16-Mar-2016 02:59:39 . PM,16-Mar-2016 09:29:37 . AM,,AUTOTEST,AUTO_USER,Tina Chaterjee,Tina Chaterjee,,,,,,,INR,0,0,0,0,,,,"ipm id:43424
",NEW,16-Mar-2016 08:25:46 . PM,,,,34 Day : 0 Hr,106P300313,Enterprise,31813,698870,I16_EHB_NP2,Not Avail,4d00272e8009bea6,Tata Communications (UK) Limited,NA,,,,,,,,,430666,Non-Portal Order
31813,105140,31813_ENT_TUK*001,INT002189,GVPN,424192,E2E,17P251113,914457,S_5532319685,V_5532319685,13-Jun-2014,31-Mar-2016,20 Mbps,TERMINATE,Termination In Progress,Termination In Progress,,VSNL,G.703,No,Billable,,INTERNATIONAL CONTACT,9999999999,A@A.COM,999999,Nova Lima,Delhi,"Torquato Tapajos Avenida Torquato Tapajos  7200, km 12 Bairro Colonia Terra Nova - CEP 69093-415 Manaus Brazil 69093-415 ","Tata Communications Limited Wireless Station Mandi Gaon Road, P.O. ? Mehrauli,",,11-Feb-2016,31-Mar-2016,SDPUNE,2237576,SERVICE,25025568,Ready,Provisioning,TERMAP,Termination Of Mapping,11-Feb-2016 03:55:02 . PM,11-Feb-2016 04:06:25 . PM,11-Feb-2016 10:36:21 . AM,,AUTOTEST,AUTO_USER,Tina Chaterjee,Tina Chaterjee,,,,,TUK0316015850,16-Mar-2016,EUR,13058,372724.04,29972.17,372724.04,,,,,NEW,11-Feb-2016 09:24:56 . PM,,,,36 Day : 0 Hr,17P251113,Enterprise,31813,710949,3W3_N99_NP1,Not Avail,4d00272e8009a92f,Tata Communications (UK) Limited,NA,,,,,,,,,424192,Non-Portal Order
31813,105140,31813_ENT_TUK*001,INT002189,GVPN,420948,E2E,302242,909821,S_091KOLK623010104512,V_IPM-25820,01-Jul-2014,12-Apr-2016,32 Mbps,TERMINATE,Termination In Progress,Termination In Progress,TTSL,VSNL,100-Base-TX,No,Billable,,INTERNATIONAL CONTACT,9999999999,A@A.COM,999999,Kolkata,Kolkata,"I.T. Park 3rd Floor 3F,Tower II,Millennium City, IT Park,Plot no -62,Block DN,Sec V, Bidhan nagar, Salt Lake Kolkata India 700091 ",Tata Communications Limited (TCL) 1/18CITScheme VIIM Ultadanga,,23-Jan-2016,12-Apr-2016,SDPUNE,2216420,SERVICE,24695623,Ready,Provisioning,TERMAP,Termination Of Mapping,25-Jan-2016 05:21:42 . PM,28-Jan-2016 05:48:33 . PM,28-Jan-2016 11:18:24 . AM,,AUTOTEST,AUTO_USER,Tina Chaterjee,Tina Chaterjee,,,,,TUK0316015850,16-Mar-2016,USD,306.04,26527,2185.08,26527,,,,,NEW,25-Jan-2016 10:51:42 . PM,TTSL,TTSL,,78 Day : 0 Hr,,Enterprise,31813,,,No,4d00272e8009a082,Tata Communications (UK) Limited,NA,,,No,,,,,,420948,Non-Portal Order
31896,105549,31896_ENT_TFR*001,INT004181,GVPN,402736,E2E,,885631,S_033PARI623013579319,,,,2 Mbps,NEW,Under Provisioning,Commissioning In Progress(New-Order),,VSNL,10-Base-T,,Billable,,International Contact,9999999999,a@a.com,999999,Paris,Frankfurt,Paris Paris ,Ancotel Building Kleyerstrabse 90 room 28,,10-Oct-2015,10-Nov-2015,SDPUNE,2095362,SERVICE,22952689,Ready,Provisioning,CKTMAP,Circuit Mapping,10-Oct-2015 03:58:44 . PM,23-Mar-2016 11:41:07 . AM,23-Mar-2016 06:11:06 . AM,,AUTOTEST,AUTO_USER,Sanckar Pathmanathan,Sachin Chavan,,,,,TFR0316004318,02-Mar-2016,EUR,605,1673,89,1673,,,,,NEW,23-Mar-2016 04:40:13 . PM,,,,1 Day : 0 Hr,,Enterprise,31896,800827,,No,4d00272e80095b9a,Tata Communications (France) SAS,NA,,,No,,,,1563258,Global VPN,402736,Non-Portal Order
31896,105549,31896_ENT_TFR*001,INT004181,GVPN,409277,E2E,,894366,S_033LYON623013845328,,,,1 Mbps,NEW,Under Provisioning,Commissioning In Progress(New-Order),,VSNL,10-Base-T,,Billable,,International Contact,9999999999,a@a.com,999999,Lyon,Frankfurt,Lyon Lyon ,Ancotel Building Kleyerstrabse 90 room 28,,16-Nov-2015,16-Dec-2015,SDPUNE,2136557,SERVICE,23534936,Ready,Provisioning,CKTMAP,Circuit Mapping,16-Nov-2015 03:03:27 . PM,22-Mar-2016 01:02:58 . PM,22-Mar-2016 07:32:57 . AM,,AUTOTEST,AUTO_USER,Sanckar Pathmanathan,Sachin Chavan,,,,,TFR0316004318,02-Mar-2016,EUR,591,1563,81,1563,,,,,NEW,22-Mar-2016 06:31:33 . PM,,,,1 Day : 0 Hr,,Enterprise,31896,805251,,No,4d00272e8009707a,Tata Communications (France) SAS,NA,,,No,,,,,,409277,Non-Portal Order
32752,207946,32752_ENT_TAM*001,INT002817,GVPN,419736,E2E,279893;307588,908209,S_001NEWY623009425164,,28-Mar-2014,,,HOT UPGRADE,Under Provisioning,Active(Change-Order),,,BNC,,Billable,,International Contact,9999999999,a@a.com,999999,New York,New York,New York New York ,"32 Ave. of the Americas LL MMR,  24th Floor ",,15-Jan-2016,16-Feb-2016,SDPUNE,2209215,SERVICE,24589158,Ready,Provisioning,DOWNTIME,DOWNTIME,18-Jan-2016 11:43:05 . AM,22-Mar-2016 12:42:50 . PM,24-Mar-2016 09:55:57 . PM,,SDNOC,VSD TEAM,Rajeev Sharma,Rajeev Sharma,24-Mar-2016,,,69,TAM0316018832,02-Mar-2016,USD,0,4923.6,410.3,4923.6,,,,Changing PRJMENT task workqueue from SSHARAJE to AUTOCOMP for COMVALID or CMTRMVAL task already completed so that PRJMENT task can be autocompleted by system,NEW,24-Mar-2016 09:55:57 . PM,,,,2 Day : 0 Hr,,Enterprise,32752,812001,NJY_XHF_NP9,No,4d00272e8009c479 ,Tata Communications (America) Inc.,NA,,,No,,,,,,419736,Non-Portal Order
32752,207946,32752_ENT_TAM*001,NB76221LR,GVPN,426145,E2E,279893,918069,S_001DALL623009425140,,28-Mar-2014,12-Mar-2016,2 Mbps,TERMINATE,Termination In Progress,Termination In Progress,,VSNL,Fast Ethernet,,Non-Billable,,International Contact,9999999999,a@a.com,999999,Dallas,Houston,Dallas Dallas ,"CyrusOne, Colo , 5150 Westway Park Blvd ,Houston, TX 77041  ",,23-Feb-2016,12-Mar-2016,SDPUNE,2252455,SERVICE,25237320,Ready,Provisioning,TERMAP,Termination Of Mapping,23-Feb-2016 03:08:26 . PM,23-Feb-2016 03:12:20 . PM,23-Feb-2016 09:42:19 . AM,,AUTOTEST,AUTO_USER,Tina Chaterjee,Tina Chaterjee,,,,,,,INR,0,0,0,0,,,,,NEW,23-Feb-2016 08:38:25 . PM,,,,14 Day : 0 Hr,,Enterprise,32752,711865(HOD_YWY_NP1),HOD_YWY_NP1,No,4d00272e8009b027,Tata Communications (America) Inc.,NA,,,No,,,,,,426145,Non-Portal Order
34945,262618,34945_ENT_TTA*001,INT006974,GVPN,418177,E2E,,906105,S_886TAIP623014186087,,29-Feb-2016,,20 Mbps,NEW,Commissioned-Active,Active(New-Order),,VSNL,100-Base-TX,,Billable,,International Contact,9999999999,a@a.com,999999,Taipei,Taipei,Taipei Taipei ,c/o Chief Telecom 9th Floor 250 Yang-Guang St,,08-Jan-2016,29-Feb-2016,SDPUNE,2223469,COMPONENT,24806328,Ready,,FIBEREXT,Fiber Extension,01-Feb-2016 06:03:52 . PM,02-Mar-2016 07:30:55 . PM,16-Mar-2016 10:13:22 . PM,,SDNOC,VSD TEAM,Sankalp Shah,Sankalp Shah,,,,,,,INR,1916,29792,2323,29792,,,03/15/2016 22:09:29,,,16-Mar-2016 10:13:22 . PM,,,,1 Day : 0 Hr,,Enterprise,34945,810971,8VI_TJ5_NP1(810971),No,4d00272e80099511,Tata Communications (Taiwan) Limited,NA,,,No,,,,659382,Global VPN,418177,Non-Portal Order
34983,265764,34983_ENT_TDU*003,INT004251,GVPN,395242,E2E,,876182,S_420PRAG623013005163,,,,8 Mbps,ADDITION OF SITE,Under Provisioning,Active(Change-Order),,VSNL,10-Base-T,,Billable,,International Contact,9999999999,a@a.com,999999,Prague,Paris,Prague Prague ,137 Blv Voltaire (to be change to PV1) ,,05-Sep-2015,31-Oct-2015,SDPUNE,2049466,SERVICE,22232875,Ready,Provisioning,CKTMAP,Circuit Mapping,05-Sep-2015 12:01:59 . PM,23-Mar-2016 05:08:24 . PM,23-Mar-2016 11:38:21 . AM,,SDNOC,VSD TEAM,,Marco Dosch,,,,,TDU0316002328,07-Mar-2016,EUR,814,8626,651,8626,,,,,NEW,23-Mar-2016 10:37:37 . PM,,,,1 Day : 0 Hr,,Enterprise,34983,796444,,No,4d00272e800943e9,Tata Communications Deutschland GmbH,NA,,,No,,,,,,395242,Non-Portal Order
34983,265764,34983_ENT_TDU*003,INT004251,GVPN,396963,E2E,,878359,S_351ALCO623013113356,,,,8 Mbps,ADDITION OF SITE,Under Provisioning,Active(Change-Order),,VSNL,10-Base-T,,Billable,,International Contact,9999999999,a@a.com,999999,Alcochete,Madrid,Alcochete Alcochete ,Avda. Europa 4 Bajo A Parque Empresarial La Moraleja Alcobendas,,14-Sep-2015,30-Nov-2015,SDPUNE,2062624,SERVICE,22453756,Ready,Provisioning,CKTMAP,Circuit Mapping,14-Sep-2015 01:07:14 . PM,23-Mar-2016 04:02:20 . PM,23-Mar-2016 10:32:18 . AM,,SDNOC,VSD TEAM,,Marco Dosch,,,,,TDU0316002328,07-Mar-2016,EUR,1026.98,13121.78,1007.9,13121.78,,,,,NEW,23-Mar-2016 09:30:44 . PM,,,,1 Day : 0 Hr,,Enterprise,34983,797274,,No,4d00272e80094931,Tata Communications Deutschland GmbH,NA,,,No,,,,,,396963,Non-Portal Order
34983,265764,34983_ENT_TDU*003,INT004251,GVPN,396963,E2E,,878359,S_034ALME623013113642,,,,4 Mbps,ADDITION OF SITE,Under Provisioning,Active(Change-Order),,VSNL,10-Base-T,,Billable,,International Contact,9999999999,a@a.com,999999,Almendralejo,Madrid,Almendralejo Almendralejo ,Avda. Europa 4 Bajo A Parque Empresarial La Moraleja Alcobendas,,14-Sep-2015,30-Nov-2015,SDPUNE,2062612,SERVICE,22453268,Ready,Provisioning,CKTMAP,Circuit Mapping,14-Sep-2015 01:05:58 . PM,23-Mar-2016 03:59:20 . PM,23-Mar-2016 10:29:18 . AM,,SDNOC,VSD TEAM,Marco Dosch,Marco Dosch,,,,,TDU0316002328,07-Mar-2016,EUR,2295.38,15795.02,1124.97,15795.02,,,,,NEW,23-Mar-2016 09:27:14 . PM,,,,1 Day : 0 Hr,,Enterprise,34983,797278,,No,4d00272e80094931,Tata Communications Deutschland GmbH,NA,,,No,,,,,,396963,Non-Portal Order
34983,265764,34983_ENT_TDU*003,INT004251,GVPN,396963,E2E,,878359,S_034ALCA623013113181,,,,10 Mbps,ADDITION OF SITE,Under Provisioning,Active(Change-Order),,VSNL,10-Base-T,,Billable,,International Contact,9999999999,a@a.com,999999,Alcazar de San Juan,Frankfurt,Alcazar de San Juan Alcazar de San Juan ,Ancotel Building Kleyerstrabse 90 room 28,,14-Sep-2015,30-Nov-2015,SDPUNE,2062616,SERVICE,22453428,Ready,Provisioning,CKTMAP,Circuit Mapping,14-Sep-2015 01:06:11 . PM,23-Mar-2016 04:08:20 . PM,23-Mar-2016 10:38:18 . AM,,SDNOC,VSD TEAM,,Marco Dosch,,,,,TDU0316002328,07-Mar-2016,EUR,1143.48,5038.8,324.61,5038.8,,,,,NEW,23-Mar-2016 09:36:21 . PM,,,,1 Day : 0 Hr,,Enterprise,34983,797280,,No,4d00272e80094931,Tata Communications Deutschland GmbH,NA,,,No,,,,,,396963,Non-Portal Order
34983,265764,34983_ENT_TDU*003,INT004251,GVPN,398631,E2E,,880425,S_044MERT623013211095,,,,10 Mbps,ADDITION OF SITE,Under Provisioning,Active(Change-Order),,VSNL,100-Base-TX,,Billable,,International Contact,9999999999,a@a.com,999999,Merthyr Tydfil,London,Merthyr Tydfil Merthyr Tydfil ,"Stratford 78/102 The Broadway,London E14-2AA,England ",,23-Sep-2015,22-Oct-2015,SDPUNE,2074317,SERVICE,22643631,Ready,Provisioning,CKTMAP,Circuit Mapping,23-Sep-2015 11:43:59 . AM,23-Mar-2016 05:16:24 . PM,23-Mar-2016 11:46:22 . AM,,SDNOC,VSD TEAM,Marco Dosch,Marco Dosch,,,,,TDU0316002328,07-Mar-2016,EUR,1453.76,21427.04,1664.44,21427.04,,,,,NEW,23-Mar-2016 10:44:42 . PM,,,,1 Day : 0 Hr,,Enterprise,34983,798489,,No,4d00272e80099aca,Tata Communications Deutschland GmbH,NA,,,No,,,,,,398631,Non-Portal Order
