Order Id,Scenario Type,Order Type,Order Status,Task Name,Originator Name,Originator Group Id,Service Id,Service Impacting,Order creation Date,Rejected,Assigned User,Assigned Group,Task Opened On,
NCCM_56893,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091BENG030009461490,No,09-03-2016 20:54,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,11-03-2016 15:29
NCCM_56894,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091BENG030009501626,No,09-03-2016 20:56,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,13-03-2016 15:48
NCCM_56895,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091BENG030010210506,No,09-03-2016 20:59,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,11-03-2016 15:28
NCCM_56896,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091BENG030010323635,No,09-03-2016 21:02,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,11-03-2016 16:43
NCCM_56890,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_UpdateCramer,d.sharma,ESOC,091CUTT623010218753,No,09-03-2016 20:49,No,,Provisioning-Network,Provisioning-Network,09-03-2016 21:03
NCCM_56897,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091BENG030011806821,No,09-03-2016 21:04,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,11-03-2016 18:20
NCCM_56898,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091BENG030012015402,No,09-03-2016 21:07,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,12-03-2016 17:19
NCCM_56899,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,ploni,,091BENG1143007112305,No,09-03-2016 21:09,Yes,,Provisioning-Network,Provisioning-Network,26-03-2016 15:17
NCCM_56900,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091BENG1143009287912,No,09-03-2016 21:12,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,11-03-2016 15:28
NCCM_56901,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091BENG1143010700268,No,09-03-2016 21:17,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,11-03-2016 15:32
NCCM_56904,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_VerifyProposedAndExistingPlanJeopardy,singh.amit,ESOC,67409301597,No,10-03-2016 10:40,No,,SD-NOC,SD-NOC,21-03-2016 12:05
NCCM_56905,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,10-03-2016 10:45,No,,Provisioning-Network,Provisioning-Network,10-03-2016 12:21
NCCM_56906,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,10-03-2016 10:47,No,,Provisioning-Network,Provisioning-Network,10-03-2016 12:21
NCCM_56908,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,d.sharma,ESOC,091BENG623011786383,No,10-03-2016 11:39,No,,Provisioning-Network,Provisioning-Network,10-03-2016 12:26
NCCM_56911,CEASE,PINCNCCM,Ceasing,UndoNCCM_PC_INC_ValidateOrder,singh.amit,ESOC,091NEWD1143012010916,No,10-03-2016 11:56,No,,ESOC,ESOC,10-03-2016 18:43
NCCM_56911,CEASE,PINCNCCM,Ceasing,UndoNCCM_PC_INC_RaiseCR,singh.amit,ESOC,091NEWD1143012010916,No,10-03-2016 11:56,No,,ESOC,ESOC,10-03-2016 18:43
NCCM_56912,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,10-03-2016 12:04,No,,Provisioning-Network,Provisioning-Network,21-03-2016 15:44
NCCM_56913,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,ISInamda,Provisioning-Network,,No,10-03-2016 12:05,No,,CM-Transport,CM-Transport,10-03-2016 12:06
NCCM_56914,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,ISInamda,Provisioning-Network,,No,10-03-2016 12:06,No,,CM-Transport,CM-Transport,10-03-2016 12:07
NCCM_56917,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_UpdateCramer,d.sharma,ESOC,44185343326,No,10-03-2016 12:29,No,,Provisioning-Network,Provisioning-Network,10-03-2016 12:31
NCCM_56918,CEASE,URINNCCM,Ceased,,d.sharma,ESOC,44185343326,No,10-03-2016 12:30,No,,,,
NCCM_56919,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_VerifyProposedAndExistingPlanJeopardy,singh.amit,ESOC,091BENG1258013257571,No,10-03-2016 12:41,No,,SD-NOC,SD-NOC,21-03-2016 13:18
NCCM_56920,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_VerifyProposedAndExistingPlanJeopardy,singh.amit,ESOC,091BENG1258013663242,No,10-03-2016 12:44,No,,SD-NOC,SD-NOC,21-03-2016 13:24
NCCM_56921,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,singh.amit,ESOC,091BANG1258013106109,No,10-03-2016 12:46,No,,Provisioning-Network,Provisioning-Network,10-03-2016 12:48
NCCM_56922,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,10-03-2016 13:32,No,,Provisioning-Network,Provisioning-Network,11-03-2016 11:31
NCCM_56923,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,10-03-2016 13:57,No,,Provisioning-Network,Provisioning-Network,14-03-2016 12:04
NCCM_56924,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,singh.amit,ESOC,091MUMB1143012941046,No,10-03-2016 14:35,No,,Provisioning-Network,Provisioning-Network,10-03-2016 14:38
NCCM_56925,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091BENG623008836765,No,10-03-2016 14:40,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,23-03-2016 11:57
NCCM_56926,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091BENG623009212013,No,10-03-2016 14:43,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,11-03-2016 16:41
NCCM_56927,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091BENG623010538259,No,10-03-2016 14:48,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,12-03-2016 16:25
NCCM_56928,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091BENG623010744771,No,10-03-2016 14:52,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,13-03-2016 10:35
NCCM_56929,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,ISInamda,Provisioning-Network,,No,10-03-2016 14:53,No,,CM-Transport,CM-Transport,10-03-2016 14:54
NCCM_56930,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,singh.amit,ESOC,3309301555,No,10-03-2016 14:55,No,,ESOC,ESOC,15-03-2016 11:42
NCCM_56931,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091BENG623011031873,No,10-03-2016 14:58,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,12-03-2016 16:15
NCCM_56932,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091BENG623011360608,No,10-03-2016 15:03,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,12-03-2016 13:36
NCCM_56933,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091CHEN030003456970,No,10-03-2016 15:07,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,24-03-2016 15:10
NCCM_56934,CEASE,PINCNCCM,Ceasing,UndoNCCM_PC_INC_ValidateOrder,ploni,,091CHEN030007599581,No,10-03-2016 15:11,Yes,,ESOC,ESOC,17-03-2016 14:28
NCCM_56934,CEASE,PINCNCCM,Ceasing,UndoNCCM_PC_INC_RaiseCR,ploni,,091CHEN030007599581,No,10-03-2016 15:11,Yes,,ESOC,ESOC,17-03-2016 14:28
NCCM_56935,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091CHEN030008673497,No,10-03-2016 15:16,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,11-03-2016 17:09
NCCM_56936,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,ploni,,091CHEN623008351838,No,10-03-2016 15:19,No,,Provisioning-Network,Provisioning-Network,10-03-2016 15:22
NCCM_56937,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091HYDE030006295974,No,10-03-2016 15:23,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,13-03-2016 16:44
NCCM_56938,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091MUMB1143009040863,No,10-03-2016 15:29,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,23-03-2016 15:00
NCCM_56939,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091MUMB1143012343497,No,10-03-2016 15:34,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,12-03-2016 13:10
NCCM_56940,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,ploni,,091MUMB1258009478277,No,10-03-2016 15:40,No,,Provisioning-Network,Provisioning-Network,10-03-2016 15:41
NCCM_56941,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091MUMB623009159195,No,10-03-2016 15:42,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,11-03-2016 17:48
NCCM_56942,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091MUMB623009721782,No,10-03-2016 15:47,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,12-03-2016 19:44
NCCM_56943,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091PUNE1143009773168,No,10-03-2016 15:49,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,11-03-2016 12:59
NCCM_56944,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_UpdateCramer,snadre,ESOC,091BANG1258012934691,No,10-03-2016 15:49,No,,Provisioning-Network,Provisioning-Network,10-03-2016 15:57
NCCM_56947,CEASE,BTNCCM,Ceasing,UndoNCCM_BM_Tx_UpdateCramerCLR,ISInamda,Provisioning-Network,,No,10-03-2016 16:02,No,ISINAMDA,Provisioning-Network,Provisioning-Network,10-03-2016 16:47
NCCM_56947,CEASE,BTNCCM,Ceasing,UndoNCCM_BM_Tx_ScheduleBulkMigration,ISInamda,Provisioning-Network,,No,10-03-2016 16:02,No,,Provisioning-Network,Provisioning-Network,10-03-2016 16:47
NCCM_56948,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,KJamdade,,091MUMB623004352147,No,10-03-2016 16:07,No,,Provisioning-Network,Provisioning-Network,11-03-2016 15:30
NCCM_56949,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,KJamdade,,091MUMB1258011140979,No,10-03-2016 16:07,No,,Provisioning-Network,Provisioning-Network,11-03-2016 15:31
NCCM_56950,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,KJamdade,,091MUMB030011565637,No,10-03-2016 16:07,No,,Provisioning-Network,Provisioning-Network,11-03-2016 15:32
NCCM_56953,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,KJamdade,,091MUMB623010085766,No,10-03-2016 16:09,No,,Provisioning-Network,Provisioning-Network,11-03-2016 15:33
NCCM_56957,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,KJamdade,,091MUMB623005932666,No,10-03-2016 16:10,No,,Provisioning-Network,Provisioning-Network,11-03-2016 15:33
NCCM_56965,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,KJamdade,,091MUMB1143013744952,No,10-03-2016 16:14,No,,Provisioning-Network,Provisioning-Network,11-03-2016 15:34
NCCM_56966,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,KJamdade,,091THAN623009341366,No,10-03-2016 16:17,No,,Provisioning-Network,Provisioning-Network,11-03-2016 15:35
NCCM_56967,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,KJamdade,,091MUMB623011932838,No,10-03-2016 16:17,Yes,,Provisioning-Network,Provisioning-Network,26-03-2016 16:32
NCCM_56968,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,KJamdade,,091MUMB623011321620,No,10-03-2016 16:17,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,23-03-2016 20:22
NCCM_56969,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,KJamdade,,091MUMB1143010077919,No,10-03-2016 16:18,No,,Provisioning-Network,Provisioning-Network,11-03-2016 15:37
NCCM_56970,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,KJamdade,,091MUMB1143011479703,No,10-03-2016 16:18,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,15-03-2016 18:28
NCCM_56971,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_NSAXConnectionJeopardy,KJamdade,,091MUMB623011481346,No,10-03-2016 16:18,No,,SD-NOC,SD-NOC,26-03-2016 16:34
NCCM_56973,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,KJamdade,,22222296192,No,10-03-2016 16:18,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,17-03-2016 04:11
NCCM_56972,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,10-03-2016 16:18,No,,Provisioning-Network,Provisioning-Network,13-03-2016 13:05
NCCM_56974,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,KJamdade,,091MUMB623011807195,No,10-03-2016 16:19,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,23-03-2016 19:28
NCCM_56975,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_GenerateNewCLR,KJamdade,,091MUMB1143014100057,No,10-03-2016 16:27,No,,Provisioning-Network,Provisioning-Network,14-03-2016 08:53
NCCM_56976,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,KJamdade,,091MUMB1143011037860,No,10-03-2016 16:27,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,17-03-2016 20:34
NCCM_56978,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_UpdateCramer,nitin.dabhade,ESOC,091GURG1143013928774,No,10-03-2016 16:37,No,,Provisioning-Network,Provisioning-Network,10-03-2016 16:39
NCCM_56979,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_UpdateCramer,nitin.dabhade,ESOC,091NEWD1143012725058,No,10-03-2016 16:44,No,,Provisioning-Network,Provisioning-Network,10-03-2016 16:47
NCCM_56980,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,KJamdade,,091MUMB1143010340039,No,10-03-2016 17:10,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,18-03-2016 15:22
NCCM_56981,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,KJamdade,,091MUMB1143014111273,No,10-03-2016 17:11,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,17-03-2016 20:41
NCCM_56982,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,KJamdade,,091MUMB1143011255140,No,10-03-2016 17:11,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,15-03-2016 18:37
NCCM_56983,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,KJamdade,,22239247830,No,10-03-2016 17:11,No,,Provisioning-Network,Provisioning-Network,11-03-2016 15:46
NCCM_56986,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,KJamdade,,226231,No,10-03-2016 17:12,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,15-03-2016 19:47
NCCM_56987,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_GenerateNewCLR,KJamdade,,091MUMB1258009836255,No,10-03-2016 17:12,No,,Provisioning-Network,Provisioning-Network,17-03-2016 11:25
NCCM_56990,CEASE,PINCNCCM,Ceased,,KJamdade,,091MUMB1143011305533,No,10-03-2016 17:15,No,,,,
NCCM_56992,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,KJamdade,,091MUMB1143013283706,No,10-03-2016 17:16,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,18-03-2016 00:40
NCCM_56993,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,KJamdade,,091MUMB1143008152552,No,10-03-2016 17:16,Yes,,Provisioning-Network,Provisioning-Network,19-03-2016 20:03
NCCM_56994,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,KJamdade,,091MUMB1143010828817,No,10-03-2016 17:16,No,,Provisioning-Network,Provisioning-Network,11-03-2016 15:51
NCCM_56995,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,KJamdade,,2231282164,No,10-03-2016 17:16,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,17-03-2016 21:06
NCCM_56996,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,KJamdade,,091MUMB623009896085,No,10-03-2016 17:18,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,15-03-2016 18:37
NCCM_56997,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,KJamdade,,091MUMB1143008423671,No,10-03-2016 17:19,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,15-03-2016 18:36
NCCM_56998,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,10-03-2016 18:53,No,,Provisioning-Network,Provisioning-Network,14-03-2016 18:37
NCCM_56999,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,11-03-2016 09:38,No,,Provisioning-Network,Provisioning-Network,11-03-2016 13:00
NCCM_57002,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,11-03-2016 10:59,No,,Provisioning-Network,Provisioning-Network,14-03-2016 12:06
NCCM_57003,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,11-03-2016 11:17,No,,Provisioning-Network,Provisioning-Network,14-03-2016 12:05
NCCM_57004,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,11-03-2016 12:01,No,,Provisioning-Network,Provisioning-Network,11-03-2016 13:21
NCCM_57005,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,4431240350,No,11-03-2016 12:49,No,,SOC-IP,SOC-IP,11-03-2016 15:54
NCCM_57006,NORMAL,BINCCM,IN PROGRESS,NCCM_BM_IP_ScheduleDateForBulkMigration,jayaprasad.k,IP-Field-Ops-Hyderabad,,No,11-03-2016 13:00,No,,IP-Field-Ops-Hyderabad,IP-Field-Ops-Hyderabad,12-03-2016 15:33
NCCM_57007,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,11-03-2016 13:16,No,,Provisioning-Network,Provisioning-Network,11-03-2016 13:26
NCCM_57008,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,11-03-2016 13:43,No,,Provisioning-Network,Provisioning-Network,11-03-2016 17:31
NCCM_57009,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,11-03-2016 15:10,No,,Provisioning-Network,Provisioning-Network,14-03-2016 11:24
NCCM_57010,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,11-03-2016 15:15,No,,Provisioning-Network,Provisioning-Network,11-03-2016 19:07
NCCM_57015,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091KANC030013284308,No,11-03-2016 16:19,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,17-03-2016 00:35
NCCM_57016,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,11-03-2016 17:06,No,,Provisioning-Network,Provisioning-Network,15-03-2016 11:09
NCCM_57017,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,11-03-2016 17:42,No,,Provisioning-Network,Provisioning-Network,14-03-2016 12:25
NCCM_57018,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,11-03-2016 18:00,No,,Provisioning-Network,Provisioning-Network,20-03-2016 03:01
NCCM_57019,NORMAL,BINCCM,IN PROGRESS,NCCM_BM_IP_UpdateCramerCLR,paresh.pawar,SOC-IP,,No,11-03-2016 18:03,No,,Provisioning-Network,Provisioning-Network,17-03-2016 18:23
NCCM_57020,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,11-03-2016 18:13,No,,Provisioning-Network,Provisioning-Network,13-03-2016 11:05
NCCM_57021,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,ISInamda,Provisioning-Network,,No,11-03-2016 18:26,No,,CM-Transport,CM-Transport,11-03-2016 18:27
NCCM_57022,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091MUMB1258014346385,No,11-03-2016 18:28,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,11-03-2016 18:34
NCCM_57023,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,11-03-2016 18:44,No,,Provisioning-Network,Provisioning-Network,11-03-2016 22:05
NCCM_57026,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ExecutePlanNetPJeopardy,ploni,,091MUMB1143011772793,No,11-03-2016 19:00,No,,SD-NOC,SD-NOC,22-03-2016 18:20
NCCM_57027,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ranjoy.das,Provisioning-Network,,No,11-03-2016 19:09,No,,Provisioning-Network,Provisioning-Network,11-03-2016 20:03
NCCM_57029,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ranjoy.das,Provisioning-Network,,No,11-03-2016 19:26,No,,Provisioning-Network,Provisioning-Network,11-03-2016 20:04
NCCM_57030,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,12-03-2016 12:45,No,,Provisioning-Network,Provisioning-Network,14-03-2016 12:26
NCCM_57031,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,ISInamda,Provisioning-Network,,No,12-03-2016 12:59,No,,CM-Transport,CM-Transport,12-03-2016 13:00
NCCM_57032,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,12-03-2016 13:12,No,,Provisioning-Network,Provisioning-Network,12-03-2016 18:14
NCCM_57034,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_NSAXConnectionJeopardy,ploni,,091GURG030012010465,No,12-03-2016 14:06,No,,SD-NOC,SD-NOC,24-03-2016 20:08
NCCM_57036,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_VerifyProposedAndExistingPlanJeopardy,ploni,,091MUMB1143012851676,No,12-03-2016 14:31,No,,SD-NOC,SD-NOC,12-03-2016 14:34
NCCM_57038,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,ploni,,091MUMB623011457067,No,12-03-2016 14:34,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,22-03-2016 15:09
NCCM_57040,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,12-03-2016 15:37,No,,Provisioning-Network,Provisioning-Network,12-03-2016 15:54
NCCM_57041,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,12-03-2016 16:10,No,,Provisioning-Network,Provisioning-Network,13-03-2016 11:33
NCCM_57042,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,12-03-2016 16:12,No,,Provisioning-Network,Provisioning-Network,12-03-2016 16:42
NCCM_57043,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,12-03-2016 16:15,No,,Provisioning-Network,Provisioning-Network,12-03-2016 16:42
NCCM_57082,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_VerifyProposedAndExistingPlanJeopardy,KJamdade,,091MUMB623011457067,No,14-03-2016 11:40,No,,SD-NOC,SD-NOC,14-03-2016 11:45
NCCM_57089,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_GetNewCLRJeopardy,singh.amit,ESOC,20160340713,No,14-03-2016 12:37,No,,SD-CNOC,SD-CNOC,14-03-2016 15:41
